"id","display_order","name","viewkey","status_type_id","platform_id","super_app_id","create_user_name","create_date","last_updated_user_name","last_updated_date","language_id","country_id","is_default","title","is_highlighted","old_id","old_status_type_id","old_platform_id","old_super_app_id","fallback_homepage_id"
"365",17,"MUŠKARCİ","men-cr",1,1,0,"TANER.CEVHER","2025-10-30 09:33:36.050829","MACIT.ISIK","2026-06-09 07:00:37.476131",17,58,False,"MUŠKARCI",False,"0","0","0","0",NULL
"366",18,"DJEVOJČİCE","girls-cr",1,1,0,"TANER.CEVHER","2025-10-30 09:33:47.970675","MACIT.ISIK","2026-06-09 07:00:37.476131",17,58,False,"DJEVOJČICE",False,"0","0","0","0",NULL
"367",19,"DJEČACİ","boys-cr",1,1,0,"TANER.CEVHER","2025-10-30 09:33:56.599537","MACIT.ISIK","2026-06-09 07:00:37.476128",17,58,False,"DJEČACI",False,"0","0","0","0",NULL
"368",20,"BEBE","baby-cr",1,1,0,"TANER.CEVHER","2025-10-30 09:34:05.031929","MACIT.ISIK","2026-06-09 07:00:37.476128",17,58,False,"BEBE",False,"0","0","0","0",NULL
"369",310,"test-homepage-","test-homepage",3,1,0,"KUBRA.KILIC","2025-10-31 06:09:53.891461","MACIT.ISIK","2026-06-09 07:00:37.476126",2,58,False,"test-homepage-",False,"0","0","0","0",NULL
"370",16,"მთავარი გვერდი","homepage-ge",2,1,0,"MACIT.ISIK","2025-08-28 07:58:00.038585","MACIT.ISIK","2026-06-09 07:00:37.476126",8,12,False,"მთავარი გვერდი",False,"0","0","0","0",NULL
"371",16,"HOMEPAGE","homepage-geen",2,1,0,"MACIT.ISIK","2025-08-28 07:58:00.038585","MACIT.ISIK","2026-06-09 07:00:37.476126",2,12,False,"HOMEPAGE",False,"0","0","0","0",NULL
"372",22,"old","old",2,21,1,"MACIT.ISIK","2025-11-03 11:55:37.177524","TANER.CEVHER","2026-03-26 11:57:16.783394",13,13,False,"old",False,"0","0","0","0",NULL
"373",101,"Russia Homepage","ru-hp-ru",3,1,0,"YUNUS.AYAN","2025-11-13 09:48:53.804085","MACIT.ISIK","2026-06-09 07:00:37.476127",3,9,False,"Rusya Homepage",False,"0","0","0","0",NULL
"374",14,"ЖІНКАМ","women-ua-app",1,21,1,"TANER.CEVHER","2025-11-13 10:22:15.897984","TANER.CEVHER","2026-03-26 11:57:16.783394",5,24,True,"ЖІНКАМ",False,"0","0","0","0",NULL
"375",16,"ЧОЛОВІКАМ","men-ua-app",1,21,1,"TANER.CEVHER","2025-11-13 10:22:25.901327","TANER.CEVHER","2026-03-26 11:57:16.783394",5,24,False,"ЧОЛОВІКАМ",False,"0","0","0","0",NULL
"376",17,"ДІВЧАТАМ","girls-ua-app",1,21,1,"TANER.CEVHER","2025-11-13 10:22:38.587749","TANER.CEVHER","2026-03-26 11:57:16.783394",5,24,False,"ДІВЧАТАМ",False,"0","0","0","0",NULL
"377",18,"ХЛОПЧИКАМ","boys-ua-app",1,21,1,"TANER.CEVHER","2025-11-13 10:22:48.266397","TANER.CEVHER","2026-03-26 11:57:16.783394",5,24,False,"ХЛОПЧИКАМ",False,"0","0","0","0",NULL
"378",19,"МАЛЮКАМ","baby-ua-app",1,21,1,"TANER.CEVHER","2025-11-13 10:22:57.565514","TANER.CEVHER","2026-03-26 11:57:16.783395",5,24,False,"МАЛЮКАМ",False,"0","0","0","0",NULL
"379",22,"ПОСТІЙНІ ЗНИЖКИ ","dealzone-ua-app",2,21,1,"TANER.CEVHER","2025-11-13 10:23:10.161188","","2026-06-11 09:02:12.410121",5,24,False,"ПОСТІЙНІ ЗНИЖКИ ",True,"0","0","0","0",NULL
"380",14,"ЖЕНЩИНАМ","women-uaru-app",1,21,1,"TANER.CEVHER","2025-11-13 10:23:39.645654","TANER.CEVHER","2026-03-26 11:57:16.783395",3,24,True,"ЖЕНЩИНАМ",False,"0","0","0","0",NULL
"381",16,"МУЖЧИНАМ","men-uaru-app",1,21,1,"TANER.CEVHER","2025-11-13 10:23:48.880333","TANER.CEVHER","2026-03-26 11:57:16.78339",3,24,False,"МУЖЧИНАМ",False,"0","0","0","0",NULL
"382",17,"ДЕВОЧКАМ","girls-uaru-app",1,21,1,"TANER.CEVHER","2025-11-13 10:24:00.543756","TANER.CEVHER","2026-03-26 11:57:16.783388",3,24,False,"ДЕВОЧКАМ",False,"0","0","0","0",NULL
"383",18,"МАЛЬЧИКАМ","boys-uaru-app",1,21,1,"TANER.CEVHER","2025-11-13 10:24:10.957727","TANER.CEVHER","2026-03-26 11:57:16.783389",3,24,False,"МАЛЬЧИКАМ",False,"0","0","0","0",NULL
"384",19,"МАЛЫШАМ","baby-uaru-app",1,21,1,"TANER.CEVHER","2025-11-13 10:24:20.415511","TANER.CEVHER","2026-03-26 11:57:16.783389",3,24,False,"МАЛЫШАМ",False,"0","0","0","0",NULL
"385",22,"ПОСТОЯННЫЕ СКИДКИ","dealzone-uaru-app",2,21,1,"TANER.CEVHER","2025-11-13 10:24:33.217684","","2026-06-11 09:01:51.496291",3,24,False,"ПОСТОЯННЫЕ СКИДКИ",True,"0","0","0","0",NULL
"386",95,"Homepage","hp-ru",3,21,1,"YUNUS.AYAN","2025-11-13 12:08:19.50286","TANER.CEVHER","2026-03-26 11:57:16.783389",3,9,False,"Homepage",False,"0","0","0","0",NULL
"387",15,"النساء","women-maar-app",1,21,1,"TANER.CEVHER","2025-11-14 08:38:01.521388","TANER.CEVHER","2026-03-26 11:57:16.783389",15,16,True,"النساء",False,"0","0","0","0",NULL
"388",17,"الرجال","men-maar-app",1,21,1,"TANER.CEVHER","2025-11-14 08:38:37.347729","TANER.CEVHER","2026-03-26 11:57:16.783396",15,16,False,"الرجال",False,"0","0","0","0",NULL
"389",18,"بنات","girls-maar-app",1,21,1,"TANER.CEVHER","2025-11-14 08:38:53.885891","TANER.CEVHER","2026-03-26 11:57:16.783396",15,16,False,"بنات",False,"0","0","0","0",NULL
"390",19,"أولاد","boys-maar-app",1,21,1,"TANER.CEVHER","2025-11-14 08:39:05.476737","TANER.CEVHER","2026-03-26 11:57:16.783396",15,16,False,"أولاد",False,"0","0","0","0",NULL
"391",20,"رضع","baby-maar-app",1,21,1,"TANER.CEVHER","2025-11-14 08:39:16.55346","TANER.CEVHER","2026-03-26 11:57:16.783396",15,16,False,"رضع",False,"0","0","0","0",NULL
"392",23,"منطقة العروض ","dealzone-maar-app",2,21,1,"TANER.CEVHER","2025-11-14 08:39:28.813958","","2026-06-11 07:46:04.53008",15,16,False,"منطقة العروض ",True,"0","0","0","0",NULL
"393",15,"FEMMES","women-mafr-app",1,21,1,"TANER.CEVHER","2025-11-14 08:39:59.588928","TANER.CEVHER","2026-03-26 11:57:16.783396",10,16,True,"FEMMES",False,"0","0","0","0",NULL
"394",17,"HOMMES","men-mafr-app",1,21,1,"TANER.CEVHER","2025-11-14 08:40:14.416808","TANER.CEVHER","2026-03-26 11:57:16.783396",10,16,False,"HOMMES",False,"0","0","0","0",NULL
"395",23,"ZONE DES OFFRES","dealzone-mafr-app",2,21,1,"TANER.CEVHER","2025-11-14 08:40:25.800968","","2026-06-11 07:46:11.150583",10,16,False,"ZONE DES OFFRES",True,"0","0","0","0",NULL
"396",18,"FILLES","girls-mafr-app",1,21,1,"TANER.CEVHER","2025-11-14 08:40:41.299451","TANER.CEVHER","2026-03-26 11:57:16.783397",10,16,False,"FILLES",False,"0","0","0","0",NULL
"397",19,"GARÇONS","boys-mafr-app",1,21,1,"TANER.CEVHER","2025-11-14 08:40:53.770929","TANER.CEVHER","2026-03-26 11:57:16.783397",10,16,False,"GARÇONS",False,"0","0","0","0",NULL
"398",20,"BÉBÉ","baby-mafr-app",1,21,1,"TANER.CEVHER","2025-11-14 08:41:03.705289","TANER.CEVHER","2026-03-26 11:57:16.783397",10,16,False,"BÉBÉ",False,"0","0","0","0",NULL
"399",15,"WOMEN","women-maen-app",1,21,1,"TANER.CEVHER","2025-11-14 08:41:30.799743","TANER.CEVHER","2026-03-26 11:57:16.783397",2,16,True,"WOMEN",False,"0","0","0","0",NULL
"400",17,"MEN","men-maen-app",1,21,1,"TANER.CEVHER","2025-11-14 08:41:41.321529","TANER.CEVHER","2026-03-26 11:57:16.783397",2,16,False,"MEN",False,"0","0","0","0",NULL
"401",23,"DEAL ZONE","dealzone-maen-app",2,21,1,"TANER.CEVHER","2025-11-14 08:41:52.151673","","2026-06-11 07:46:16.257515",2,16,False,"DEAL ZONE",True,"0","0","0","0",NULL
"402",18,"GIRLS","girls-maen-app",1,21,1,"TANER.CEVHER","2025-11-14 08:42:04.144106","TANER.CEVHER","2026-03-26 11:57:16.783397",2,16,False,"GIRLS",False,"0","0","0","0",NULL
"403",19,"BOYS","boys-maen-app",1,21,1,"TANER.CEVHER","2025-11-14 08:42:15.245396","TANER.CEVHER","2026-03-26 11:57:16.783397",2,16,False,"BOYS",False,"0","0","0","0",NULL
"404",20,"BABY","baby-maen-app",1,21,1,"TANER.CEVHER","2025-11-14 08:42:24.575078","TANER.CEVHER","2026-03-26 11:57:16.783397",2,16,False,"BABY",False,"0","0","0","0",NULL
"405",15,"WOMEN","women-geen",1,1,0,"TANER.CEVHER","2025-11-14 12:41:33.592871","MACIT.ISIK","2026-06-09 07:00:37.476128",2,12,True,"WOMEN",False,"0","0","0","0","493"
"406",17,"MEN","men-geen",1,1,0,"TANER.CEVHER","2025-11-14 12:41:41.938527","MACIT.ISIK","2026-06-09 07:00:37.476128",2,12,False,"MEN",False,"0","0","0","0","494"
"407",18,"GIRLS","girls-geen",1,1,0,"TANER.CEVHER","2025-11-14 12:42:01.455952","MACIT.ISIK","2026-06-09 07:00:37.476128",2,12,False,"GIRLS",False,"0","0","0","0","495"
"408",19,"BOYS","boys-geen",1,1,0,"TANER.CEVHER","2025-11-14 12:42:09.176124","MACIT.ISIK","2026-06-09 07:00:37.476129",2,12,False,"BOYS",False,"0","0","0","0","496"
"409",20,"BABY","baby-geen",1,1,0,"TANER.CEVHER","2025-11-14 12:42:17.973175","MACIT.ISIK","2026-06-09 07:00:37.476129",2,12,False,"BABY",False,"0","0","0","0","497"
"410",22,"SALE %","dealzone-geen",2,1,0,"TANER.CEVHER","2025-11-14 12:42:28.264786","","2026-06-11 09:00:28.172867",2,12,False,"SALE %",True,"0","0","0","0",NULL
"411",15,"ქალი","women-ge",1,1,0,"TANER.CEVHER","2025-11-14 12:42:58.992794","MACIT.ISIK","2026-06-09 07:00:37.476129",8,12,True,"ქალი",False,"0","0","0","0","499"
"412",17,"მამაკაცი","men-ge",1,1,0,"TANER.CEVHER","2025-11-14 12:43:07.117886","MACIT.ISIK","2026-06-09 07:00:37.47613",8,12,False,"მამაკაცი",False,"0","0","0","0","500"
"413",18,"გოგონები","girls-ge",1,1,0,"TANER.CEVHER","2025-11-14 12:43:27.655304","MACIT.ISIK","2026-06-09 07:00:37.47613",8,12,False,"გოგონები",False,"0","0","0","0","501"
"414",19,"ბიჭები","boys-ge",1,1,0,"TANER.CEVHER","2025-11-14 12:43:39.88003","MACIT.ISIK","2026-06-09 07:00:37.47613",8,12,False,"ბიჭები",True,"0","0","0","0","502"
"415",20,"ჩვილები","baby-ge",1,1,0,"TANER.CEVHER","2025-11-14 12:43:55.304029","MACIT.ISIK","2026-06-09 07:00:37.47613",8,12,False,"ჩვილები",False,"0","0","0","0","503"
"416",22,"SALE %","dealzone-ge",2,1,0,"TANER.CEVHER","2025-11-14 12:45:17.653771","","2026-06-11 09:01:03.203023",8,12,False,"SALE %",True,"0","0","0","0",NULL
"438",113,"YENİ YIL ","yeni-yil",3,1,0,"OKTAY.ATA","2025-11-21 11:25:26.629497","MACIT.ISIK","2026-06-09 07:00:37.476132",1,1,False,"YENİ YIL ",False,"0","0","0","0",NULL
"439",108,"YENİ YIL","yeni-yil-app",3,21,1,"OKTAY.ATA","2025-11-21 11:26:47.147265","TANER.CEVHER","2026-03-26 11:57:16.783395",1,1,False,"YENİ YIL",False,"0","0","0","0",NULL
"440",9,"HOMEPAGE","homepage-cren-app",2,21,1,"TANER.CEVHER","2025-11-24 10:02:52.664517","TANER.CEVHER","2026-03-26 11:57:16.783395",2,58,False,"HOMEPAGE",False,"0","0","0","0",NULL
"441",17,"DEAL ZONE","dealzone-cren-app",2,21,1,"TANER.CEVHER","2025-11-24 10:03:06.33774","","2026-06-11 09:04:02.699689",2,58,False,"DEAL ZONE",True,"0","0","0","0",NULL
"442",8,"WOMEN","women-cren-app",1,21,1,"TANER.CEVHER","2025-11-24 10:03:18.950768","TANER.CEVHER","2026-03-26 11:57:16.783397",2,58,True,"WOMEN",False,"0","0","0","0",NULL
"443",10,"MEN","men-cren-app",1,21,1,"TANER.CEVHER","2025-11-24 10:03:28.173204","TANER.CEVHER","2026-03-26 11:57:16.783398",2,58,False,"MEN",False,"0","0","0","0",NULL
"444",11,"GIRLS","girls-cren-app",1,21,1,"TANER.CEVHER","2025-11-24 10:03:39.453437","TANER.CEVHER","2026-03-26 11:57:16.783398",2,58,False,"GIRLS",False,"0","0","0","0",NULL
"445",12,"BOYS","boys-cren-app",1,21,1,"TANER.CEVHER","2025-11-24 10:03:49.158392","TANER.CEVHER","2026-03-26 11:57:16.783398",2,58,False,"BOYS",False,"0","0","0","0",NULL
"446",13,"BABY","baby-cren-app",1,21,1,"TANER.CEVHER","2025-11-24 10:03:58.677939","TANER.CEVHER","2026-03-26 11:57:16.783398",2,58,False,"BABY",False,"0","0","0","0",NULL
"447",9,"NASLOVNİCA","homepage-cr-app",2,21,1,"TANER.CEVHER","2025-11-24 10:04:14.101728","TANER.CEVHER","2026-03-26 11:57:16.783398",17,58,False,"NASLOVNİCA",False,"0","0","0","0",NULL
"448",16,"ZONA POPUSTA","dealzone-cr-app",2,21,1,"TANER.CEVHER","2025-11-24 10:04:26.47268","","2026-06-11 09:03:36.852728",17,58,False,"ZONA POPUSTA",True,"0","0","0","0",NULL
"449",8,"ŽENE","women-cr-app",1,21,1,"TANER.CEVHER","2025-11-24 10:04:37.315411","TANER.CEVHER","2026-03-26 11:57:16.78339",17,58,True,"ŽENE",False,"0","0","0","0",NULL
"450",10,"MUŠKARCİ","men-cr-app",1,21,1,"TANER.CEVHER","2025-11-24 10:04:45.617549","TANER.CEVHER","2026-03-26 11:57:16.783375",17,58,False,"MUŠKARCİ",False,"0","0","0","0",NULL
"451",11,"DJEVOJČİCE","girls-cr-app",1,21,1,"TANER.CEVHER","2025-11-24 10:04:57.660075","TANER.CEVHER","2026-03-26 11:57:16.783375",17,58,False,"DJEVOJČİCE",False,"0","0","0","0",NULL
"452",12,"DJEČACİ","boys-cr-app",1,21,1,"TANER.CEVHER","2025-11-24 10:05:07.486465","TANER.CEVHER","2026-03-26 11:57:16.783376",17,58,False,"DJEČACİ",False,"0","0","0","0",NULL
"453",13,"BEBE","baby-cr-app",1,21,1,"TANER.CEVHER","2025-11-24 10:05:16.287157","TANER.CEVHER","2026-03-26 11:57:16.783376",17,58,False,"BEBE",False,"0","0","0","0",NULL
"454",71,"Homepage","ba-web-hp",3,1,0,"YUNUS.AYAN","2025-11-27 07:33:48.76991","MACIT.ISIK","2026-06-09 07:00:37.476134",16,138,False,"Homepage",False,"0","0","0","0",NULL
"455",323,"Test","test-homepg",3,1,0,"ALI.AYDIN2","2025-11-27 07:56:26.054733","MACIT.ISIK","2026-06-09 07:00:37.476134",3,9,False,"Test",False,"0","0","0","0",NULL
"456",21,"Christmas","christmas-rsen",2,21,1,"TANER.CEVHER","2025-11-28 10:28:20.3123","TANER.CEVHER","2026-03-26 11:57:16.783395",2,125,False,"Christmas",False,"0","0","0","0",NULL
"457",22,"BOŽIĆNA","christmas-rs",2,21,1,"TANER.CEVHER","2025-11-28 10:28:38.582619","TANER.CEVHER","2026-03-26 11:57:16.783395",9,125,False,"BOŽIĆNA",False,"0","0","0","0",NULL
"458",21,"Christmas","christmas-roen",2,21,1,"TANER.CEVHER","2025-11-28 10:37:40.250575","TANER.CEVHER","2026-03-26 11:57:16.783395",2,50,False,"Christmas",False,"0","0","0","0",NULL
"459",21,"Crăciun","christmas-ro",2,21,1,"TANER.CEVHER","2025-11-28 10:37:55.379068","TANER.CEVHER","2026-03-26 11:57:16.783395",7,50,False,"Crăciun",False,"0","0","0","0",NULL
"460",15,"Christmas","christmas-bgen",2,21,1,"TANER.CEVHER","2025-11-28 10:39:32.934518","TANER.CEVHER","2026-03-26 11:57:16.783395",2,52,False,"Christmas",False,"0","0","0","0",NULL
"461",15,"Коледа","christmas-bg",2,21,1,"TANER.CEVHER","2025-11-28 10:39:52.414048","TANER.CEVHER","2026-03-26 11:57:16.783396",11,52,False,"Коледа",False,"0","0","0","0",NULL
"462",15,"Christmas","christmas-gren",2,21,1,"TANER.CEVHER","2025-11-28 10:41:52.885062","TANER.CEVHER","2026-03-26 11:57:16.783396",2,35,False,"Christmas",False,"0","0","0","0",NULL
"463",14,"Χριστούγεννα","christmas-gr",2,21,1,"TANER.CEVHER","2025-11-28 10:42:10.338513","TANER.CEVHER","2026-03-26 11:57:16.783399",23,35,False,"Χριστούγεννα",False,"0","0","0","0",NULL
"464",15,"Christmas","christmas-hren",2,21,1,"TANER.CEVHER","2025-11-28 10:45:27.098445","TANER.CEVHER","2026-03-26 11:57:16.783399",2,58,False,"Christmas",False,"0","0","0","0",NULL
"465",14,"Božić","christmas-hr",2,21,1,"TANER.CEVHER","2025-11-28 10:46:08.170656","TANER.CEVHER","2026-03-26 11:57:16.783399",17,58,False,"Božić",False,"0","0","0","0",NULL
"466",22,"New Year","newyear-egen",2,21,1,"TANER.CEVHER","2025-11-28 10:49:50.817714","TANER.CEVHER","2026-03-26 11:57:16.783399",2,8,False,"New Year",False,"0","0","0","0",NULL
"467",22,"السنة الجديدة","newyear-eg",2,21,1,"TANER.CEVHER","2025-11-28 10:50:07.542336","TANER.CEVHER","2026-03-26 11:57:16.783399",12,8,False,"السنة الجديدة",False,"0","0","0","0",NULL
"468",21,"New Year","newyear-maen",2,21,1,"TANER.CEVHER","2025-11-28 10:51:38.922134","TANER.CEVHER","2026-03-26 11:57:16.783399",2,16,False,"New Year",False,"0","0","0","0",NULL
"469",21,"Nouvel An","newyear-mafr",2,21,1,"TANER.CEVHER","2025-11-28 10:52:31.770305","TANER.CEVHER","2026-03-26 11:57:16.7834",10,16,False,"Nouvel An",False,"0","0","0","0",NULL
"470",21,"السنة الجديدة","newyear-maar",2,21,1,"TANER.CEVHER","2025-11-28 10:52:51.913224","TANER.CEVHER","2026-03-26 11:57:16.7834",15,16,False,"السنة الجديدة",False,"0","0","0","0",NULL
"471",14,"НОВЫЙ ГОД","newyear-kzru",2,21,1,"TANER.CEVHER","2025-11-28 10:55:51.402632","TANER.CEVHER","2026-03-26 11:57:16.7834",3,10,False,"НОВЫЙ ГОД",False,"0","0","0","0",NULL
"472",20,"ЖАҢА ЖЫЛ","newyear-kz",2,21,1,"TANER.CEVHER","2025-11-28 10:56:10.008248","TANER.CEVHER","2026-03-26 11:57:16.783398",6,10,False,"ЖАҢА ЖЫЛ",False,"0","0","0","0",NULL
"473",20,"Різдвяна","christmas-ua",2,21,1,"TANER.CEVHER","2025-11-28 10:58:42.852738","TANER.CEVHER","2026-03-26 11:57:16.783398",5,24,False,"Різдвяна",False,"0","0","0","0",NULL
"474",20,"Рождественская","christmas-uaru",2,21,1,"TANER.CEVHER","2025-11-28 10:58:57.609189","TANER.CEVHER","2026-03-26 11:57:16.7834",3,24,False,"Рождественская",False,"0","0","0","0",NULL
"475",22,"New Year","newyear-iren",2,21,1,"TANER.CEVHER","2025-11-28 11:00:38.462411","TANER.CEVHER","2026-03-26 11:57:16.7834",2,13,False,"New Year",False,"0","0","0","0",NULL
"476",22,"العام الجديد","newyear-irar",2,21,1,"TANER.CEVHER","2025-11-28 11:00:52.411636","TANER.CEVHER","2026-03-26 11:57:16.7834",14,13,False,"العام الجديد",False,"0","0","0","0",NULL
"477",23,"ساڵی تازە","newyear-irku",2,21,1,"TANER.CEVHER","2025-11-28 11:01:06.513785","TANER.CEVHER","2026-03-26 11:57:16.7834",13,13,False,"ساڵی تازە",False,"0","0","0","0",NULL
"478",21,"testalanı","testalani",2,1,0,"TANER.CEVHER","2025-12-03 05:29:31.537849","MACIT.ISIK","2026-06-09 07:00:37.476134",2,50,False,"testalanı",False,"0","0","0","0",NULL
"479",325,"kubra-homepage","kubra-homepage",3,1,0,"KUBRA.KILIC","2025-12-03 06:31:08.74338","MACIT.ISIK","2026-06-09 07:00:37.476134",3,9,False,"kubra-homepage",False,"0","0","0","0",NULL
"480",16,"ГЛАВНАЯ СТРАНИЦА","homepage-ru",2,1,0,"TANER.CEVHER","2025-12-03 13:31:36.032141","MACIT.ISIK","2026-06-09 07:00:37.476135",3,9,False,"ГЛАВНАЯ СТРАНИЦА",False,"0","0","0","0",NULL
"481",16,"ГЛАВНАЯ СТРАНИЦА","homepage-app-ru",2,21,1,"TANER.CEVHER","2025-12-03 13:31:45.486008","TANER.CEVHER","2026-03-26 11:57:16.7834",3,9,False,"ГЛАВНАЯ СТРАНИЦА",False,"0","0","0","0",NULL
"482",15,"ЖЕНЩИНЫ","women-ru",1,1,0,"TANER.CEVHER","2025-12-04 10:52:49.89752","MACIT.ISIK","2026-06-09 07:00:37.476135",3,9,True,"ЖЕНЩИНЫ",False,"0","0","0","0",NULL
"483",15,"ЖЕНЩИНЫ","women-app-ru",1,21,1,"TANER.CEVHER","2025-12-04 10:52:59.673547","TANER.CEVHER","2026-03-26 11:57:16.783398",3,9,True,"ЖЕНЩИНЫ",False,"0","0","0","0",NULL
"484",17,"МУЖЧИНЫ","men-app-ru",1,21,1,"TANER.CEVHER","2025-12-04 10:53:08.283766","TANER.CEVHER","2026-03-26 11:57:16.783398",3,9,False,"МУЖЧИНЫ",False,"0","0","0","0",NULL
"485",18,"ДЕВОЧКИ","girls-app-ru",1,21,1,"TANER.CEVHER","2025-12-04 10:53:20.182152","TANER.CEVHER","2026-03-26 11:57:16.783398",3,9,False,"ДЕВОЧКИ",False,"0","0","0","0",NULL
"486",19,"МАЛЬЧИКИ","boys-app-ru",1,21,1,"TANER.CEVHER","2025-12-04 10:53:29.396454","TANER.CEVHER","2026-03-26 11:57:16.783398",3,9,False,"МАЛЬЧИКИ",False,"0","0","0","0",NULL
"487",20,"МАЛЫШИ","baby-app-ru",1,21,1,"TANER.CEVHER","2025-12-04 10:53:38.399992","TANER.CEVHER","2026-03-26 11:57:16.783399",3,9,False,"МАЛЫШИ",False,"0","0","0","0",NULL
"488",17,"МУЖЧИНЫ","men-ru",1,1,0,"TANER.CEVHER","2025-12-04 10:54:03.376433","MACIT.ISIK","2026-06-09 07:00:37.476136",3,9,False,"МУЖЧИНЫ",False,"0","0","0","0",NULL
"489",18,"ДЕВОЧКИ","girls-ru",1,1,0,"TANER.CEVHER","2025-12-04 10:54:13.270033","MACIT.ISIK","2026-06-09 07:00:37.476136",3,9,False,"ДЕВОЧКИ",False,"0","0","0","0",NULL
"490",19,"МАЛЬЧИКИ","boys-ru",1,1,0,"TANER.CEVHER","2025-12-04 10:54:20.444588","MACIT.ISIK","2026-06-09 07:00:37.476136",3,9,False,"МАЛЬЧИКИ",False,"0","0","0","0",NULL
"491",20,"МАЛЫШИ","baby-ru",1,1,0,"TANER.CEVHER","2025-12-04 10:54:29.426587","MACIT.ISIK","2026-06-09 07:00:37.476135",3,9,False,"МАЛЫШИ",False,"0","0","0","0",NULL
"492",16,"HOMEPAGE","homepage-geen-app",2,21,1,"","2025-12-17 07:12:01.52696","TANER.CEVHER","2026-03-26 11:57:16.783399",2,12,False,"HOMEPAGE",False,"0","0","0","0",NULL
"493",15,"WOMEN","women-geen-app",1,21,1,"","2025-12-17 07:12:12.996083","TANER.CEVHER","2026-03-26 11:57:16.783399",2,12,True,"WOMEN",False,"0","0","0","0",NULL
"494",17,"MEN","men-geen-app",1,21,1,"","2025-12-17 07:12:26.093354","TANER.CEVHER","2026-03-26 11:57:16.783399",2,12,False,"MEN",False,"0","0","0","0",NULL
"495",18,"GIRLS","",1,21,1,"","2025-12-17 07:12:48.675131","TANER.CEVHER","2026-03-26 11:57:16.783376",2,12,False,"GIRLS",False,"0","0","0","0",NULL
"496",19,"BOYS","boys-geen-app",1,21,1,"","2025-12-17 07:12:59.588343","TANER.CEVHER","2026-03-26 11:57:16.783377",2,12,False,"BOYS",False,"0","0","0","0",NULL
"497",20,"BABY","baby-geen-app",1,21,1,"","2025-12-17 07:13:10.211326","TANER.CEVHER","2026-03-26 11:57:16.783377",2,12,False,"BABY",False,"0","0","0","0",NULL
"498",16,"მთავარი გვერდი","homepage-ge-app",2,21,1,"","2025-12-17 07:13:27.87143","TANER.CEVHER","2026-03-26 11:57:16.783401",8,12,False,"მთავარი გვერდი",False,"0","0","0","0",NULL
"499",15,"ქალი","women-ge-app",1,21,1,"","2025-12-17 07:13:37.886872","TANER.CEVHER","2026-03-26 11:57:16.7834",8,12,True,"ქალი",False,"0","0","0","0",NULL
"500",17,"მამაკაცი","men-ge-app",1,21,1,"","2025-12-17 07:13:49.105379","TANER.CEVHER","2026-03-26 11:57:16.7834",8,12,False,"მამაკაცი",False,"0","0","0","0",NULL
"501",18,"გოგონები","",1,21,1,"","2025-12-17 07:14:01.614671","TANER.CEVHER","2026-03-26 11:57:16.7834",8,12,False,"გოგონები",False,"0","0","0","0",NULL
"502",19,"ბიჭები","boys-ge-app",1,21,1,"","2025-12-17 07:14:11.360138","TANER.CEVHER","2026-03-26 11:57:16.783401",8,12,False,"ბიჭები",False,"0","0","0","0",NULL
"503",20,"ჩვილები","baby-ge-app",1,21,1,"","2025-12-17 07:14:20.804528","TANER.CEVHER","2026-03-26 11:57:16.783401",8,12,False,"ჩვილები",False,"0","0","0","0",NULL
"504",22,"DEAL ZONE","dealzone-geen-app",2,21,1,"","2025-12-17 07:43:15.864209","","2026-06-11 09:00:34.298769",2,12,False,"DEAL ZONE",True,"0","0","0","0",NULL
"505",22,"SALE %","dealzone-ge-app",2,21,1,"","2025-12-17 07:43:33.127723","","2026-06-11 09:01:02.406082",8,12,False,"SALE %",True,"0","0","0","0",NULL
"506",22,"СКИДКИ","dealzone-ru",2,1,0,"","2025-12-30 13:59:40.729158","YIGIT.KARAMAN","2026-06-11 07:30:14.532993",3,9,False,"СКИДКИ",True,"0","0","0","0",NULL
"507",22,"СКИДКИ","dealzone-ru-app",2,21,1,"","2025-12-30 13:59:55.117868","","2026-06-11 07:34:47.427807",3,9,False,"СКИДКИ",True,"0","0","0","0",NULL
"508",9,"HOMEPAGE","homepage-de-app",2,21,1,"","2026-01-07 10:17:59.49238","TANER.CEVHER","2026-03-26 11:57:16.783401",4,25,False,"HOMEPAGE",False,"0","0","0","0",NULL
"509",9,"ANASAYFA","homepage-detr-app",2,21,1,"","2026-01-07 10:27:30.222142","TANER.CEVHER","2026-03-26 11:57:16.783401",1,25,False,"ANASAYFA",False,"0","0","0","0",NULL
"510",8,"DAMEN","women-de-app",1,21,1,"","2026-01-09 12:02:10.027856","TANER.CEVHER","2026-03-26 11:57:16.783401",4,25,True,"DAMEN",False,"0","0","0","0",NULL
"511",10,"HERREN","men-de-app",1,21,1,"","2026-01-09 12:02:20.785481","TANER.CEVHER","2026-03-26 11:57:16.783401",4,25,False,"HERREN",False,"0","0","0","0",NULL
"512",11,"MÄDCHEN","girls-de-app",1,21,1,"","2026-01-09 12:02:35.196211","TANER.CEVHER","2026-03-26 11:57:16.783401",4,25,False,"MÄDCHEN",False,"0","0","0","0",NULL
"513",12,"JUNGEN","boys-de-app",1,21,1,"","2026-01-09 12:02:47.008627","TANER.CEVHER","2026-03-26 11:57:16.783402",4,25,False,"JUNGEN",False,"0","0","0","0",NULL
